Country,Id,Year,Quality,Pop,N,Fertility,Birth,Mortality,X,K,D,Delta,d,k,x,rho,x_fc,rho_fc,ws,w,v,i,c,gX,chi,gamma,B,a,o,b,YPop,YL,KL
Peru,PER,1991,C,22057,8523495,3.722,29.328,7.088,88820298288,1.60396E+11,17986621686,11.21,2110.2,18818.2,10420.6,0.5538,12263.8,0.5971,0.2301,2397.3,42.636,2098.4,8322.3,-3.175,-2.482,-6.022,5568000000,0.03471,0.06269,653.3,4026853.076,10420.64297,18818.15269
Peru,PER,1992,C,22522,8847728,3.617,28.726,6.919,88397387535,1.60845E+11,17665922272,10.98,1996.7,18179.2,9991,0.5496,12097.7,0.5975,0.2222,2220.3,42.745,2047.3,7943.6,-5.212,-4.08,-8.624,5560000000,0.03457,0.0629,628.4,3924935.065,9990.970285,18179.21985
Peru,PER,1993,C,22993,9139554,3.514,28.111,6.755,92869166750,1.62428E+11,18664370116,11.49,2042.2,17772,10161.2,0.5718,11968.4,0.598,0.2138,2172.6,44.951,2215.4,7945.8,-2.521,-1.62,-5.98,6424000000,0.03955,0.06917,702.9,4039019.125,10161.23618,17772.01914
Peru,PER,1994,C,23469,9393626,3.413,27.491,6.595,1.05668E+11,1.68245E+11,21161397670,12.58,2252.7,17910.6,11248.9,0.6281,11876.6,0.5987,0.2232,2511.2,48.785,2872,8376.9,3.328,2.756,-0.072,6335000000,0.03765,0.05995,674.4,4502439.951,11248.8791,17910.5567
Peru,PER,1995,C,23942,9678089,3.317,26.874,6.437,1.14984E+11,1.77259E+11,23447184249,13.23,2422.7,18315.5,11880.9,0.6487,11821.1,0.5994,0.2384,2832.6,49.403,3354.1,8526.8,5.701,3.715,2.479,6513000000,0.03674,0.05664,673,4802626.596,11880.9081,18315.52014
Peru,PER,1996,C,24402,9975245,3.226,26.27,6.284,1.17589E+11,1.8477E+11,23352124063,12.64,2341,18522.8,11788.1,0.6364,11800.1,0.6002,0.2425,2858.8,48.207,3093.9,8694.1,5.612,2.782,2.466,6644000000,0.03596,0.0565,666,4818823.756,11788.07511,18522.83339
Peru,PER,1997,C,24847,10253576,3.142,25.686,6.138,1.26092E+11,1.99611E+11,20618287998,10.33,2010.8,19467.5,12297.3,0.6317,11811.9,0.601,0.2523,3102.5,47.232,3458.3,8839.1,7.103,2.785,4.154,7474000000,0.03744,0.05927,728.9,5074722.366,12297.33184,19467.47053
Peru,PER,1998,C,25276,10594105,3.064,25.13,6.001,1.2517E+11,2.13099E+11,21160264119,9.93,1997.4,20114.9,11815.1,0.5874,11854.8,0.6019,0.2801,3309,42.287,3270.5,8544.5,5.97,0.539,3.016,7583000000,0.03558,0.06058,715.8,4952132.953,11815.07192,20114.90952
Peru,PER,1999,C,25686,10900717,2.993,24.606,5.875,1.25984E+11,2.21604E+11,21453732580,9.68,1968.1,20329.3,11557.4,0.5685,11927.6,0.603,0.2485,2872.2,42.723,2748.3,8809.2,3.517,-1.992,0.541,8006000000,0.03613,0.06355,734.4,4904790.977,11557.44719,20329.2853
Peru,PER,2000,C,25797,11085047,2.929,24.119,5.762,1.29613E+11,2.27272E+11,23491818816,10.34,2119.2,20502.6,11692.6,0.5703,12028.8,0.6043,0.244,2852.5,43.117,2630.6,9062,2.395,-2.576,-0.32,8262000000,0.03635,0.06374,745.3,5024337.406,11692.583,20502.58506
Peru,PER,2001,C,26142,11392391,2.873,23.673,5.665,1.29797E+11,2.28887E+11,25467523651,11.13,2235.5,20091.2,11393.3,0.5671,12157,0.6059,0.2447,2788.4,42.829,2377.2,9016,1.975,-2.307,-0.681,7408000000,0.03237,0.05707,650.3,4965062.791,11393.27745,20091.22576
Peru,PER,2002,C,26480,11667883,2.822,23.262,5.582,1.36621E+11,2.31849E+11,24923721280,10.75,2136.1,19870.7,11709.2,0.5893,12310.1,0.6078,0.2387,2795.5,44.859,2390,9319.2,1.604,-1.39,-0.98,7414000000,0.03198,0.05427,635.4,5159421.791,11709.19258,19870.71392
Peru,PER,2003,C,26809,11943803,2.776,22.878,5.515,1.42252E+11,2.38056E+11,23001402537,9.66,1925.8,19931.3,11910.1,0.5976,12485.4,0.6099,0.2352,2800.9,45.703,2445.5,9464.7,2.559,0.344,0.16,7194000000,0.03022,0.05057,602.3,5306134.377,11910.12247,19931.33799
Peru,PER,2004,C,27130,12201024,2.733,22.516,5.464,1.49953E+11,2.44605E+11,24195036799,9.89,1983,20047.9,12290.2,0.613,12679.4,0.6122,,,,2519.8,9770.4,3.483,1.508,1.229,8698000000,0.03556,0.058,712.9,5527192.881,12290.17686,20047.88264
Peru,PER,2005,C,27442,12437215,2.693,22.167,5.426,1.60199E+11,2.52477E+11,25371480325,10.05,2040,20300.1,12880.6,0.6345,12888.3,0.6147,,,,2672.9,10207.7,4.237,2.134,1.935,10204000000,0.04042,0.0637,820.4,5837732.849,12880.62198,20300.14432
Peru,PER,2006,C,27749,12671836,2.653,21.819,5.403,1.72907E+11,2.68155E+11,26365781012,9.83,2080.7,21161.5,13645,0.6448,13107.8,0.6172,,,,3317.8,10327.2,5.736,2.569,3.607,9639000000,0.03595,0.05575,760.7,6231121.983,13645.01592,21161.45712
Peru,PER,2007,C,28050,12885383,2.612,21.467,5.391,1.89416E+11,2.92631E+11,28646526905,9.79,2223.2,22710.3,14700,0.6473,13333.5,0.6196,,,,4122.7,10577.3,6.535,1.878,4.55,11866000000,0.04055,0.06265,920.9,6752787.318,14700.04301,22710.31326
Peru,PER,2008,C,28348,13078765,2.572,21.107,5.389,2.09076E+11,3.28218E+11,33246164315,10.13,2542,25095.5,15985.9,0.637,13561.5,0.6221,,,,5262.9,10723,7.702,1.278,5.886,11054000000,0.03368,0.05287,845.2,7375331.121,15985.90437,25095.4708
Philippines,PHL,1963,C,31273,11322370,6.826,43.328,12.597,45268536537,51011416800,,,,4505.4,3998.2,0.8874,3890.5,0.8548,,,,754.9,3243.2,6.185,,3.696,3163000000,0.06201,0.06987,279.4,1447527.789,3998.150258,4505.365643
Philippines,PHL,1964,C,32254,11672908,6.761,42.908,12.273,46688375343,55131622893,5355892147,9.71,458.8,4723,3999.7,0.8469,4001.4,0.8422,,,,811.8,3187.9,4.944,,2.196,3524000000,0.06392,0.07548,301.9,1447522.023,3999.721007,4723.040985
Philippines,PHL,1965,C,33268,12034761,6.692,42.492,11.996,49378781569,59572668926,5608268723,9.41,466,4950.1,4103,0.8289,4110,0.8297,,,,835,3268,5.504,,2.471,3831000000,0.06431,0.07758,318.3,1484272.621,4103.013061,4950.05002
Philippines,PHL,1966,C,34304,12404812,6.618,42.073,11.757,51455652189,63767304548,5923032044,9.29,477.5,5140.5,4148,0.8069,4216.7,0.8172,,,,815.6,3332.4,5.167,,2.129,4414000000,0.06922,0.08578,355.8,1499989.861,4148.039663,5140.529703
Philippines,PHL,1967,C,35357,12780209,6.538,41.647,11.539,53436476091,68432806919,6515541702,9.52,509.8,5354.6,4181.2,0.7809,4321.5,0.8049,,,,874.9,3306.3,4.882,,1.852,4986000000,0.07286,0.09331,390.1,1511340.784,4181.189532,5354.59216
Philippines,PHL,1968,C,36424,13160905,6.451,41.212,11.33,55617706985,72808961071,6941025720,9.53,527.4,5532.2,4226,0.7639,4424.7,0.7927,,,,859.9,3366.1,4.118,-2.998,1.108,6075000000,0.08344,0.10923,461.6,1526952.201,4225.978911,5532.215381
Philippines,PHL,1969,C,37507,13546508,6.359,40.773,11.121,58097560906,77289230578,7405525640,9.58,546.7,5705.5,4288.7,0.7517,4526.2,0.7806,,,,877.4,3411.3,4.373,-2.384,1.395,6242000000,0.08076,0.10744,460.8,1548979.148,4288.748134,5705.472626
Philippines,PHL,1970,C,38604,13937101,6.262,40.338,10.906,60798274012,80777186136,7903349918,9.78,567.1,5795.8,4362.3,0.7527,4625.8,0.7687,,,,817.3,3545,4.161,-1.929,1.226,6766000000,0.08376,0.11129,485.5,1574921.615,4362.332885,5795.83847
Philippines,PHL,1971,C,39718,14376358,6.162,39.92,10.683,64103820951,84382007455,8494681525,10.07,590.9,5869.5,4459,0.7597,4723.1,0.7568,,,,841.6,3617.3,4.396,-1.207,1.446,7531000000,0.08925,0.11748,523.8,1613974.041,4458.975003,5869.498204
Philippines,PHL,1972,C,40850,14824092,6.06,39.53,10.458,67978068855,88102398122,8759325695,9.94,590.9,5943.2,4585.6,0.7716,4817.4,0.7448,,,,841.9,3743.8,4.814,-0.239,1.847,7219000000,0.08194,0.1062,487,1664089.813,4585.648069,5943.190188
Philippines,PHL,1973,C,41998,15279725,5.957,39.17,10.234,74557638419,92676204994,9330429059,10.07,610.6,6065.3,4879.5,0.8045,4907.6,0.7328,,,,910,3969.5,5.861,1.036,2.876,8610000000,0.0929,0.11548,563.5,1775266.404,4879.514417,6065.305822
Philippines,PHL,1974,C,43162,15743332,5.856,38.837,10.01,76491270166,99851119092,9612383902,9.63,610.6,6342.4,4858.6,0.7661,4992.7,0.7207,,,,1066.3,3792.3,5.501,0.379,2.495,8338000000,0.0835,0.10901,529.6,1772190.125,4858.645563,6342.43876
Philippines,PHL,1975,C,44337,16213038,5.754,38.521,9.786,83006154479,1.09841E+11,10629857514,9.68,655.6,6774.9,5119.7,0.7557,5071.3,0.7084,,,,1271.8,3847.9,6.227,0.08,3.202,8891000000,0.08094,0.10711,548.4,1872164.433,5119.716273,6774.862012
Philippines,PHL,1976,C,45574,16707938,5.651,38.204,9.563,91563947409,1.22627E+11,11493211480,9.37,687.9,7339.5,5480.3,0.7467,5142.1,0.6962,,,,1453.2,4027.1,7.131,-0.345,4.125,9606000000,0.07833,0.10491,574.9,2009126.858,5480.266171,7339.467214
Philippines,PHL,1977,C,46851,17219512,5.545,37.872,9.341,96606892037,1.34174E+11,12874824731,9.6,747.7,7792,5610.3,0.72,5203.7,0.684,,,,1418.2,4192.1,7.029,-1.383,4.034,10090000000,0.0752,0.10444,586,2062002.776,5610.315324,7791.98094
Philippines,PHL,1978,C,48172,17749748,5.437,37.515,9.122,1.00556E+11,1.46388E+11,14112347767,9.64,795.1,8247.3,5665.2,0.6869,5255.3,0.6721,,,,1483.2,4182,5.983,-3.16,2.986,10289000000,0.07029,0.10232,579.7,2087434.147,5665.200301,8247.312733
Philippines,PHL,1979,C,49537,18298978,5.327,37.132,8.906,1.03974E+11,1.603E+11,15322670469,9.56,837.4,8760,5681.9,0.6486,5296.2,0.6607,,,,1597.6,4084.3,6.139,-3.328,3.131,10396000000,0.06485,0.09999,568.1,2098906.044,5681.929817,8760.034512
Philippines,PHL,1980,C,50940,18864532,5.217,36.729,8.693,1.1005E+11,1.72355E+11,16357347084,9.49,867.1,9136.5,5833.7,0.6385,5326.3,0.6499,0.2565,1496.4,47.472,1506.2,4327.5,5.64,-3.37,2.611,10088000000,0.05853,0.09167,534.8,2160389.734,5833.712336,9136.480495
Philippines,PHL,1981,C,52228,19429883,5.111,36.321,8.485,1.15949E+11,1.83941E+11,17635454546,9.59,907.6,9466.9,5967.5,0.6304,5345.8,0.6401,,,,1503.9,4463.6,4.722,-3.387,1.704,9550000000,0.05192,0.08236,491.5,2220048.137,5967.543608,9466.93155
Philippines,PHL,1982,C,53557,20051407,5.009,35.923,8.281,1.17163E+11,1.96991E+11,18640991232,9.46,929.7,9824.3,5843.2,0.5948,5355.4,0.6314,,,,1580.5,4262.7,3.858,-3.822,0.813,9602000000,0.04874,0.08195,478.9,2187641.126,5843.155833,9824.304489
Philippines,PHL,1983,C,54885,20680351,4.913,35.543,8.082,1.21481E+11,2.10846E+11,19880115401,9.43,961.3,10195.5,5874.2,0.5762,5356.5,0.624,0.2447,1437.3,43.519,1631.2,4243,3.781,-3.516,0.725,9766000000,0.04632,0.08039,472.2,2213381.074,5874.243635,10195.46662
Philippines,PHL,1984,C,56258,21198417,4.823,35.184,7.886,1.15603E+11,2.11779E+11,20290264415,9.58,957.2,9990.3,5453.4,0.5459,5350.8,0.6181,0.2231,1216.9,42.406,1001.2,4452.2,2.121,-3.449,-0.821,8659000000,0.04089,0.0749,408.5,2054874.574,5453.385213,9990.334661
Philippines,PHL,1985,C,57706,21736875,4.739,34.839,7.693,1.06295E+11,2.05885E+11,20334737591,9.88,935.5,9471.7,4890.1,0.5163,5340.9,0.6138,0.2285,1117.2,39.833,664.3,4225.8,-0.694,-4.25,-3.529,8180000000,0.03973,0.07696,376.3,1842009.492,4890.077334,9471.683623
Philippines,PHL,1986,C,59186,22693911,4.66,34.499,7.5,1.12767E+11,2.01713E+11,20070207950,9.95,884.4,8888.4,4969,0.559,5329.1,0.611,0.236,1172.7,42.71,700.6,4268.4,-0.557,-2.401,-3.662,8369000000,0.04149,0.07422,368.8,1905291.73,4969.02435,8888.437252
Philippines,PHL,1987,C,60648,23625119,4.582,34.152,7.305,1.14139E+11,2.00422E+11,20335624577,10.15,860.8,8483.4,4831.3,0.5695,5317.5,0.6098,0.2424,1171.2,43.143,806.1,4025.2,-0.523,-0.868,-3.803,9161000000,0.04571,0.08026,387.8,1881991.674,4831.257401,8483.434295
Philippines,PHL,1988,C,62081,24086289,4.505,33.784,7.11,1.21411E+11,2.01002E+11,21275813609,10.58,883.3,8345.1,5040.7,0.604,5307.6,0.6099,0.2347,1183.2,46.224,907.4,4133.3,-0.012,0.945,-3.061,10846000000,0.05396,0.08933,450.3,1955684.968,5040.663529,8345.067677
Philippines,PHL,1989,C,63555,24445301,4.427,33.389,6.914,1.28485E+11,2.04633E+11,22726541624,11.11,929.7,8371,5256,0.6279,5300.7,0.6114,0.2666,1401.3,46.048,1078.2,4177.8,2.113,2.799,-0.737,11079000000,0.05414,0.08623,453.2,2021627.693,5256.00188,8371.045099
Philippines,PHL,1990,C,65088,25126561,4.347,32.96,6.72,1.34571E+11,2.10854E+11,24339037681,11.54,968.7,8391.7,5355.7,0.6382,5297.7,0.6139,0.2595,1389.6,47.263,1216.3,4139.5,4.718,4.241,1.819,12144000000,0.05759,0.09024,483.3,2067527.06,5355.734964,8391.682206
Philippines,PHL,1991,C,66572,25797176,4.266,32.492,6.53,1.34541E+11,2.11428E+11,24651500893,11.66,955.6,8195.8,5215.3,0.6363,5299.3,0.6174,0.277,1444.7,46.007,977.8,4237.5,3.531,2.59,0.968,12498000000,0.05911,0.09289,484.5,2020980.475,5215.327142,8195.788981
Philippines,PHL,1992,C,67978,26648652,4.183,31.99,6.346,1.3732E+11,2.13257E+11,25384469470,11.9,952.6,8002.5,5153,0.6439,5306.6,0.6218,0.2585,1332,47.748,1021.2,4131.8,3.698,2.457,1.289,13723000000,0.06435,0.09993,515,2020071.71,5152.99741,8002.541111
Philippines,PHL,1993,C,69417,27158620,4.1,31.46,6.172,1.39883E+11,2.16077E+11,26542115189,12.28,977.3,7956.1,5150.6,0.6474,5320.4,0.6268,0.2608,1343.3,47.854,1081.1,4069.5,2.833,1.386,0.432,13987000000,0.06473,0.09999,515,2015117.324,5150.607773,7956.121627
Philippines,PHL,1994,C,70945,27877621,4.016,30.908,6.008,1.48509E+11,2.21407E+11,26583825029,12.01,953.6,7942.1,5327.2,0.6708,5341.2,0.6326,0.2528,1346.7,50.119,1144.8,4182.4,2.897,1.321,0.269,15345000000,0.06931,0.10333,550.4,2093295.418,5327.170617,7942.089763
Philippines,PHL,1995,C,72597,29143253,3.932,30.34,5.855,1.50547E+11,2.27149E+11,27286575524,12.01,936.3,7794.2,5165.8,0.6628,5369.7,0.6389,0.2532,1307.9,49.496,1133.3,4032.4,2.244,0.755,-0.722,17209000000,0.07576,0.11431,590.5,2073739.581,5165.767609,7794.238065
Philippines,PHL,1996,C,74336,29942407,3.847,29.76,5.713,1.57524E+11,2.35646E+11,28670388588,12.17,957.5,7870,5260.9,0.6685,5406.3,0.6458,0.2595,1365.4,49.498,1241.3,4019.6,3.154,0.985,0.174,17901000000,0.07597,0.11364,597.8,2119076.179,5260.887905,7869.981128
Philippines,PHL,1997,C,76057,30747626,3.763,29.177,5.581,1.69469E+11,2.47037E+11,30131468124,12.2,980,8034.3,5511.6,0.686,5451.3,0.6532,0.272,1499.3,49.94,1350.4,4161.2,4.207,1.266,1.346,21108000000,0.08544,0.12455,686.5,2228178.398,5511.59834,8034.338804
Philippines,PHL,1998,C,77741,31887369,3.679,28.603,5.458,1.63134E+11,2.55105E+11,26689326581,10.46,837,8000.2,5116,0.6395,5504.8,0.6613,0.2825,1445.4,45.88,1090,4025.9,3.075,-0.246,-0.135,20630000000,0.08087,0.12646,647,2098432.136,5115.950855,8000.203359
Philippines,PHL,1999,C,79448,32631104,3.596,28.048,5.344,1.72394E+11,2.641E+11,25076735796,9.5,768.5,8093.5,5283.1,0.6528,5567.1,0.67,0.2713,1433.3,47.567,1044.1,4239,2.983,-0.544,-0.166,19913000000,0.0754,0.11551,610.2,2169895.545,5283.114578,8093.49679
Philippines,PHL,2000,C,81222,32910731,3.518,27.526,5.24,1.95834E+11,2.79796E+11,26528378553,9.48,806.1,8501.7,5950.5,0.6999,5637.9,0.6794,0.2592,1542.3,51.851,1283,4667.5,5.26,1.091,2.828,21574000000,0.07711,0.11016,655.5,2411097.289,5950.464729,8501.665404
Philippines,PHL,2001,C,83095,34673817,3.445,27.052,5.147,1.90374E+11,2.90319E+11,28605934721,9.85,825,8372.8,5490.4,0.6557,5716.8,0.6895,0.2516,1381.2,49.078,1128.5,4361.9,3.788,-0.385,0.854,21043000000,0.07248,0.11054,606.9,2291037.996,5490.419538,8372.847004
Philippines,PHL,2002,C,84936,35580731,3.378,26.628,5.067,1.9214E+11,2.97519E+11,30240188729,10.16,849.9,8361.8,5400.1,0.6458,5803.6,0.7004,0.2485,1341.7,48.535,1052.3,4347.8,2.511,-1.208,-0.409,20741000000,0.06971,0.10795,582.9,2262171.515,5400.108273,8361.814979
Philippines,PHL,2003,C,86752,36488983,3.318,26.252,4.998,1.94742E+11,3.03799E+11,32276887181,10.62,884.6,8325.8,5337,0.641,5897.9,0.712,0.2441,1303,48.452,1056.7,4280.3,3.542,0.048,0.846,20792000000,0.06844,0.10677,569.8,2244807.815,5336.996308,8325.769697
Philippines,PHL,2004,C,88622,37256281,3.264,25.919,4.94,2.15155E+11,3.1091E+11,34209619969,11,918.2,8345.2,5775,0.692,5998.9,0.7243,0.2762,1595.1,50.088,1109.1,4665.9,4.432,1.168,1.78,21543000000,0.06929,0.10013,578.2,2427788.088,5775.011091,8345.175555
Philippines,PHL,2005,C,90436,37583905,3.215,25.616,4.892,2.22648E+11,3.1572E+11,32883027582,10.42,874.9,8400.4,5924,0.7052,6105.4,0.7372,0.277,1640.7,50.989,1002.9,4921.1,2.566,0.151,-0.089,22107000000,0.07002,0.09929,588.2,2461934.665,5924.012509,8400.396861
Philippines,PHL,2006,C,92267,38185503,3.168,25.327,4.853,2.49751E+11,3.21354E+11,33957232110,10.57,889.3,8415.6,6540.5,0.7772,6215.6,0.7506,0.2777,1816.5,56.133,1036.8,5503.6,5.429,3.398,3.5,18443000000,0.05739,0.07385,483,2706825.554,6540.457864,8415.6137
Philippines,PHL,2007,C,94157,39102029,3.122,25.035,4.821,2.79109E+11,3.30583E+11,35257883647,10.67,901.7,8454.4,7138,0.8443,6327.9,0.7642,0.2784,1987.1,60.925,1137.7,6000.3,7.468,5.36,5.58,21429000000,0.06482,0.07678,548,2964291.641,7137.96228,8454.367241
Philippines,PHL,2008,C,96062,40275528,3.075,24.728,4.795,2.84436E+11,3.39022E+11,36802534445,10.86,913.8,8417.6,7062.3,0.839,6440.8,0.7779,0.2788,1968.9,60.508,1123.3,5939,7.577,5.383,5.602,22677000000,0.06689,0.07973,563,2960965.03,7062.259313,8417.56076
Poland,POL,1983,B,36571,16951192,2.416,19.7,9.6,2.77898E+11,4.33655E+11,,,,25582.6,16394,0.6408,17011.1,0.6441,,,,2955.3,13438.7,-2.73,,-2.591,1.15173E+11,0.26559,0.41444,6794.4,7598870.894,16394.02748,25582.55412
Poland,POL,1984,B,36904,16993457,2.372,19,10,2.92455E+11,4.40562E+11,46365394707,10.52,2728.4,25925.4,17209.9,0.6638,17174.3,0.6519,,,,3134.9,14075,-2.41,,-2.135,1.18324E+11,0.26858,0.40459,6962.9,7924762.522,17209.88473,25925.40036
Poland,POL,1985,B,37226,17154505,2.329,18.2,10.3,3.01101E+11,4.49243E+11,47884083903,10.66,2791.3,26188,17552.3,0.6702,17350.3,0.6596,,,,3297.4,14254.9,-0.654,,-0.446,1.21598E+11,0.27067,0.40384,7088.4,8088457.662,17552.29457,26188.04878
Poland,POL,1986,B,37504,17215160,2.22,17,10.1,3.13998E+11,4.5914E+11,49208778242,10.72,2858.5,26670.7,18239.6,0.6839,17543.9,0.6673,,,,3433.3,14806.3,1.715,,1.951,1.23635E+11,0.26928,0.39374,7181.8,8372383.759,18239.61442,26670.66282
Poland,POL,1987,B,37741,17172902,2.154,16.1,10.1,3.2067E+11,4.67829E+11,50480856259,10.79,2939.6,27242.3,18673,0.6854,17759.8,0.6751,,,,3445.6,15227.4,3.999,,3.792,1.26903E+11,0.27126,0.39574,7389.7,8496583.082,18672.99668,27242.30428
Poland,POL,1988,B,37867,17025177,2.13,15.6,9.9,3.33627E+11,4.79819E+11,52270865565,10.89,3070.2,28182.9,19596.1,0.6953,18003.7,0.6829,,,,3774.4,15821.7,3.655,1.632,3.568,1.21619E+11,0.25347,0.36454,7143.5,8810502.384,19596.11308,28182.89057
Poland,POL,1989,B,37970,17016860,2.078,14.9,10.1,3.34177E+11,4.93004E+11,54433592392,11.04,3198.8,28971.5,19638,0.6778,18282.1,0.6909,,,,3973.6,15664.4,2.667,0.418,2.64,1.15568E+11,0.23442,0.34583,6791.4,8801089.049,19638.01496,28971.50719
Poland,POL,1990,B,38119,17446464,2.04,14.3,10.2,2.9231E+11,4.87897E+11,55860351033,11.45,3201.8,27965.4,16754.7,0.5991,18603,0.699,,,,2909.1,13845.6,-0.593,-2.243,-0.93,1.0002E+11,0.205,0.34217,5733,7668360.904,16754.69879,27965.40158
Poland,POL,1991,B,38253,17548161,2.05,14.3,10.6,2.87052E+11,4.72208E+11,56164891522,11.89,3200.6,26909.3,16357.9,0.6079,18975.8,0.7073,0.419,6853.9,35.319,2306.5,14051.4,-1.794,-2.356,-2.178,98607000000,0.20882,0.34352,5619.2,7504035.02,16357.94495,26909.26881
Poland,POL,1992,B,38371,17606713,1.93,13.5,10.3,2.93741E+11,4.51685E+11,55644839375,12.32,3160.4,25654.1,16683.4,0.6503,19408.1,0.7157,0.4705,7849.2,34.436,1994.8,14688.7,-1.754,-1.052,-2.253,97432000000,0.21571,0.33169,5533.8,7655275.827,16683.44277,25654.11031
Poland,POL,1993,B,38468,17432821,1.85,12.8,10.2,3.06614E+11,4.36406E+11,54922219678,12.59,3150.5,25033.6,17588.3,0.7026,19904.9,0.7242,0.4417,7769.1,39.224,2274.1,15314.3,-1.689,0.208,-2.162,96133000000,0.22028,0.31353,5514.5,7970632.91,17588.33563,25033.55737
Poland,POL,1994,B,38548,17409817,1.798,12.5,10,3.22269E+11,4.24836E+11,54822983239,12.9,3149,24402.1,18510.8,0.7586,20468.5,0.7325,0.4266,7896.3,43.498,2484.4,16026.3,-0.726,2.251,-1.182,91672000000,0.21578,0.28446,5265.5,8360206.98,18510.77807,24402.11164
Poland,POL,1995,B,38601,17351378,1.61,11.2,10,3.41716E+11,4.28768E+11,49770900672,11.61,2868.4,24710.9,19693.9,0.797,21098.7,0.7403,0.4292,8451.9,45.494,3095,16598.9,3.123,5.707,3.233,94577000000,0.22058,0.27677,5450.7,8852528.117,19693.90776,24710.90101
Poland,POL,1996,B,38630,17352907,1.58,11.1,10,3.63631E+11,4.43072E+11,49918093530,11.27,2876.6,25533,20955,0.8207,21793.5,0.7474,0.4433,9290.2,45.685,3701,17254.1,4.73,6.003,4.953,97852000000,0.22085,0.2691,5638.9,9413176.557,20955.04865,25533.03254
Poland,POL,1997,B,38655,17388573,1.513,10.7,9.8,3.88293E+11,4.68496E+11,52334054799,11.17,3009.7,26942.7,22330.3,0.8288,22549.5,0.7537,0.4515,10082,45.461,4471.7,17858.6,5.581,4.85,5.831,95732000000,0.20434,0.24655,5505.5,10045081.58,22330.33316,26942.72676
Poland,POL,1998,B,38669,17458665,1.436,10.2,9.7,4.0686E+11,5.01206E+11,55665591002,11.11,3188.4,28708.1,23304.2,0.8118,23362.4,0.7591,0.4522,10537.9,44.469,5062,18242.2,5.658,2.889,5.628,89156000000,0.17788,0.21913,5106.7,10521598.13,23304.16891,28708.1238
Poland,POL,1999,B,38666,17433843,1.369,9.9,9.9,4.26142E+11,5.35473E+11,59380355814,11.09,3406,30714.6,24443.3,0.7958,24227.7,0.7635,0.4251,10391,45.751,5371.6,19071.7,5.588,0.959,5.56,86483000000,0.16151,0.20294,4960.6,11021091.01,24443.34877,30714.57098
Poland,POL,2000,B,38654,17585642,1.353,9.8,9.5,4.43982E+11,5.69844E+11,62907512395,11.04,3577.2,32403.9,25246.9,0.7791,25140.9,0.7671,0.4129,10423.7,45.745,5531.7,19715.2,5.236,-0.453,4.968,82272000000,0.14438,0.1853,4678.4,11486066.52,25246.86988,32403.92863
Poland,POL,2001,B,38644,17636193,1.315,9.6,9.5,4.51222E+11,5.89012E+11,65015280745,11.04,3686.5,33397.9,25585,0.7661,26097.5,0.7699,0.4211,10774.4,44.346,4773.3,20811.7,4.316,-1.378,3.993,82576000000,0.14019,0.18301,4682.2,11676386.67,25585.01635,33397.89919
Poland,POL,2002,B,38626,17455036,1.248,9.3,9.4,4.59366E+11,5.99259E+11,67870027691,11.33,3888.3,34331.6,26317.1,0.7666,27093.5,0.7719,0.4023,10588.3,45.815,4475.3,21841.8,3.362,-1.562,3.285,80974000000,0.13512,0.17627,4639,11892662.36,26317.10277,34331.57818
Poland,POL,2003,B,38603,17195679,1.222,9.2,9.6,4.76893E+11,6.10129E+11,69820402038,11.44,4060.3,35481.5,27733.3,0.7816,28123.9,0.7733,0.393,10899.3,47.445,4692.5,23040.9,3.176,-0.757,3.48,83135000000,0.13626,0.17433,4834.6,12353787.69,27733.31987,35481.50247
Poland,POL,2004,B,38580,17264194,1.227,9.3,9.5,5.02707E+11,6.37075E+11,65631645719,10.3,3801.6,36901.5,29118.5,0.7891,29183.4,0.7742,0.3618,10534,50.362,5362.5,23756,3.305,-0.17,3.5,83212000000,0.13062,0.16553,4819.9,13030249.5,29118.4764,36901.53743
Poland,POL,2005,B,38558,17397116,1.243,9.5,9.6,5.19818E+11,6.66584E+11,64380648956,9.66,3700.7,38315.8,29879.6,0.7798,30265.9,0.7746,0.3581,10701.3,50.053,5396.8,24482.7,3.154,0.018,3.369,82838000000,0.12427,0.15936,4761.6,13481459.57,29879.55693,38315.78393
Poland,POL,2006,B,38537,17172414,1.267,9.8,9.7,5.51661E+11,7.10185E+11,65431453936,9.21,3810.3,41356.2,32124.8,0.7768,31365.5,0.7747,0.3552,11410.9,50.087,6349.3,25775.6,4.019,0.278,4.552,87104000000,0.12265,0.15789,5072.3,14315103.64,32124.84563,41356.17245
Poland,POL,2007,B,38518,17087443,1.306,10.2,9.9,5.87582E+11,7.74385E+11,71149617323,9.19,4163.9,45318.9,34386.8,0.7588,32475.9,0.7744,0.3554,12220.9,48.911,7921,26465.8,4.923,-0.204,5.349,85957000000,0.111,0.14629,5030.4,15254740.56,34386.77728,45318.93486
