BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
22,Lesotho,1990,MF,25,999,24.3,65.2,13.4,10.1,4.9,0.4,0.3,4.4225,3.986,0.4225,0.014,565,LSO,Sub-Saharan Africa
22,Lesotho,1995,MF,25,999,22.6,64.9,15.2,12,5.9,0.5,0.3,4.6312,4.1112,0.5031,0.0169,599,LSO,Sub-Saharan Africa
22,Lesotho,2000,MF,25,999,20.9,64.2,17.4,14.2,7.1,0.7,0.5,4.9062,4.2794,0.6037,0.0231,637,LSO,Sub-Saharan Africa
22,Lesotho,2005,MF,25,999,19.1,62.5,19.9,17.5,9.2,0.9,0.6,5.2919,4.5081,0.7542,0.0296,641,LSO,Sub-Saharan Africa
22,Lesotho,2010,MF,25,999,16.8,60.6,23.5,21.4,11.5,1.2,0.8,5.7809,4.8073,0.9334,0.0401,653,LSO,Sub-Saharan Africa
23,Liberia,1950,MF,25,999,92.3,5,2.9,1.7,0.9,1,0.6,0.5638,0.3963,0.1351,0.0324,325,LBR,Sub-Saharan Africa
23,Liberia,1955,MF,25,999,92.3,5,2.9,1.7,0.9,1,0.6,0.5674,0.3979,0.1366,0.0329,358,LBR,Sub-Saharan Africa
23,Liberia,1960,MF,25,999,92.3,5,2.9,1.7,0.9,1,0.8,0.5719,0.399,0.1375,0.0354,397,LBR,Sub-Saharan Africa
23,Liberia,1965,MF,25,999,89.8,5.6,2.3,3.5,1.8,1.1,0.8,0.7739,0.5117,0.2242,0.0381,442,LBR,Sub-Saharan Africa
23,Liberia,1970,MF,25,999,88.1,5.2,1.8,5.4,2.8,1.3,0.9,0.9782,0.6104,0.3234,0.0445,496,LBR,Sub-Saharan Africa
23,Liberia,1975,MF,25,999,87.1,3.8,1.2,7.5,3.9,1.5,1.1,1.1742,0.69,0.432,0.0522,563,LBR,Sub-Saharan Africa
23,Liberia,1980,MF,25,999,83.4,5.1,1.6,10,5.1,1.5,1.1,1.4829,0.8895,0.5412,0.0521,644,LBR,Sub-Saharan Africa
23,Liberia,1985,MF,25,999,78.1,7.1,2.3,13.1,6.3,1.6,1.2,1.9032,1.1662,0.6807,0.0563,740,LBR,Sub-Saharan Africa
23,Liberia,1990,MF,25,999,71.3,9.9,3.2,16.9,7.7,1.8,1.3,2.4251,1.5167,0.8462,0.0622,718,LBR,Sub-Saharan Africa
23,Liberia,1995,MF,25,999,64.1,13.9,4.5,19.8,8.4,2.1,1.4,2.9147,1.8691,0.9742,0.0715,717,LBR,Sub-Saharan Africa
23,Liberia,2000,MF,25,999,58.5,17.9,5.8,21,8.1,2.5,1.6,3.2361,2.1264,1.0262,0.0835,1014,LBR,Sub-Saharan Africa
23,Liberia,2005,MF,25,999,57.7,17.9,5.8,19.9,7,4.5,2.8,3.3975,2.1754,1.0759,0.1462,1075,LBR,Sub-Saharan Africa
23,Liberia,2010,MF,25,999,53.8,18.9,6.2,18.4,5.8,8.9,5.3,3.9341,2.3912,1.2597,0.2832,1229,LBR,Sub-Saharan Africa
25,Malawi,1950,MF,25,999,71.5,28.3,2.2,0.1,0.1,0,0,0.7765,0.7702,0.0064,0,1026,MWI,Sub-Saharan Africa
25,Malawi,1955,MF,25,999,70.4,29.4,2.5,0.2,0.1,0,0,0.8165,0.8072,0.0093,0,1119,MWI,Sub-Saharan Africa
25,Malawi,1960,MF,25,999,68.5,31.2,3.3,0.4,0.1,0,0,0.8952,0.8784,0.0169,0,1236,MWI,Sub-Saharan Africa
25,Malawi,1965,MF,25,999,67.5,32.1,3.9,0.4,0.2,0,0,0.9389,0.9197,0.0192,0,1383,MWI,Sub-Saharan Africa
25,Malawi,1970,MF,25,999,60.6,38,4.2,1.3,0.5,0.1,0.1,1.1986,1.1262,0.0691,0.0033,1560,MWI,Sub-Saharan Africa
25,Malawi,1975,MF,25,999,55.4,42,4.7,2.5,1,0.2,0.2,1.4422,1.3025,0.132,0.0077,1800,MWI,Sub-Saharan Africa
25,Malawi,1980,MF,25,999,53.9,42,11.7,3.8,1.5,0.3,0.2,1.753,1.546,0.198,0.0091,2099,MWI,Sub-Saharan Africa
25,Malawi,1985,MF,25,999,55,39.8,15.6,4.8,0,0.4,0.4,2.0809,1.8496,0.2168,0.0145,2424,MWI,Sub-Saharan Africa
25,Malawi,1990,MF,25,999,50,43.9,12.7,5.8,2.3,0.4,0.3,2.453,2.1408,0.2993,0.0129,3269,MWI,Sub-Saharan Africa
25,Malawi,1995,MF,25,999,46.1,47,11.7,6.5,2.8,0.4,0.3,2.7082,2.3828,0.3111,0.0143,3553,MWI,Sub-Saharan Africa
25,Malawi,2000,MF,25,999,42.9,48.5,11.2,8.1,4.7,0.5,0.3,3.0454,2.6476,0.3818,0.016,3870,MWI,Sub-Saharan Africa
25,Malawi,2005,MF,25,999,38.7,51.3,11.5,9.6,5.3,0.4,0.3,3.3868,2.9635,0.4096,0.0137,4230,MWI,Sub-Saharan Africa
25,Malawi,2010,MF,25,999,29.3,55.5,12.8,15,8.1,0.3,0.2,4.2425,3.6469,0.5851,0.0105,4655,MWI,Sub-Saharan Africa
26,Mali,1950,MF,25,999,97.8,2,0.3,0.2,0.1,0,0,0.0884,0.0798,0.0078,0,1201,MLI,Sub-Saharan Africa
26,Mali,1955,MF,25,999,97.5,2.3,0.3,0.2,0.1,0,0,0.1033,0.0916,0.0103,0.0013,1370,MLI,Sub-Saharan Africa
26,Mali,1960,MF,25,999,97,2.6,0.4,0.2,0.1,0.1,0,0.1262,0.1092,0.0146,0.0025,1564,MLI,Sub-Saharan Africa
26,Mali,1965,MF,25,999,96.7,2.9,0.4,0.3,0.1,0.1,0.1,0.1445,0.1232,0.0179,0.0034,1741,MLI,Sub-Saharan Africa
26,Mali,1970,MF,25,999,95.9,3.5,0.6,0.5,0.2,0.2,0.1,0.1946,0.1599,0.0292,0.0055,1956,MLI,Sub-Saharan Africa
26,Mali,1975,MF,25,999,95.4,3.8,0.8,0.6,0.2,0.2,0.1,0.2299,0.186,0.0374,0.0065,2207,MLI,Sub-Saharan Africa
26,Mali,1980,MF,25,999,92.7,6,1.3,1,0.4,0.3,0.2,0.368,0.296,0.0617,0.0103,2392,MLI,Sub-Saharan Africa
26,Mali,1985,MF,25,999,89.3,8.7,2.1,1.5,0.7,0.4,0.3,0.5335,0.4255,0.0949,0.0132,2607,MLI,Sub-Saharan Africa
26,Mali,1990,MF,25,999,86.5,10.7,2.8,2.3,1.1,0.5,0.3,0.7144,0.5596,0.1378,0.017,2866,MLI,Sub-Saharan Africa
26,Mali,1995,MF,25,999,83.6,12.8,3.8,2.9,1.4,0.7,0.4,0.8876,0.6936,0.1725,0.0216,3206,MLI,Sub-Saharan Africa
26,Mali,2000,MF,25,999,81.6,14.4,4.7,3.2,1.6,0.8,0.5,1.0188,0.7975,0.1953,0.0259,3629,MLI,Sub-Saharan Africa
26,Mali,2005,MF,25,999,79.8,15.5,5.5,3.6,1.9,1.1,0.7,1.1634,0.8975,0.2312,0.0347,4253,MLI,Sub-Saharan Africa
26,Mali,2010,MF,25,999,77.1,17.2,6.7,4.1,2.2,1.6,1,1.3802,1.0443,0.2849,0.051,4984,MLI,Sub-Saharan Africa
27,Mauritania,1950,MF,25,999,64.9,34.8,11,0.2,0.1,0.1,0.1,1.4145,1.3943,0.0177,0.0026,302,MRT,Sub-Saharan Africa
27,Mauritania,1955,MF,25,999,64.4,35.2,11.4,0.3,0.1,0.1,0.1,1.4518,1.4235,0.0248,0.0035,339,MRT,Sub-Saharan Africa
27,Mauritania,1960,MF,25,999,64,35.4,11.8,0.4,0.2,0.1,0.1,1.4863,1.4515,0.0306,0.0042,381,MRT,Sub-Saharan Africa
27,Mauritania,1965,MF,25,999,63.8,35.4,12.5,0.6,0.2,0.2,0.1,1.5399,1.487,0.0461,0.0068,432,MRT,Sub-Saharan Africa
27,Mauritania,1970,MF,25,999,63.6,35.4,13.2,0.8,0.3,0.3,0.2,1.5863,1.519,0.0585,0.0088,487,MRT,Sub-Saharan Africa
27,Mauritania,1975,MF,25,999,63.3,35,14,1.3,0.5,0.5,0.3,1.6933,1.5758,0.1014,0.0161,544,MRT,Sub-Saharan Africa
27,Mauritania,1980,MF,25,999,63,34.7,14.8,1.7,0.7,0.7,0.4,1.7836,1.6258,0.1361,0.0217,601,MRT,Sub-Saharan Africa
27,Mauritania,1985,MF,25,999,61.8,34.4,15.6,2.8,1.3,1,0.7,1.9804,1.7271,0.2201,0.0332,670,MRT,Sub-Saharan Africa
27,Mauritania,1990,MF,25,999,60.8,34.1,16.4,3.8,1.8,1.3,0.8,2.2219,1.881,0.298,0.0429,744,MRT,Sub-Saharan Africa
27,Mauritania,1995,MF,25,999,58.5,34,17.3,6,3,1.5,1,2.595,2.1106,0.4351,0.0493,846,MRT,Sub-Saharan Africa
27,Mauritania,2000,MF,25,999,54.5,35.7,18.9,8.1,4.1,1.7,1.1,2.9451,2.3409,0.5468,0.0574,982,MRT,Sub-Saharan Africa
27,Mauritania,2005,MF,25,999,50.2,37.8,21.1,9.9,5.2,2.1,1.4,3.3215,2.5958,0.6557,0.07,1161,MRT,Sub-Saharan Africa
27,Mauritania,2010,MF,25,999,44.6,41.2,23.8,11.9,6.4,2.3,1.5,3.7351,2.9045,0.7558,0.0748,1352,MRT,Sub-Saharan Africa
28,Mauritius,1950,MF,25,999,51.7,42.2,11.2,5.7,3.8,0.4,0.3,2.3313,1.9677,0.3504,0.0132,176,MUS,Sub-Saharan Africa
28,Mauritius,1955,MF,25,999,49.8,43.3,10.6,6.2,4.3,0.8,0.5,2.4688,2.033,0.4106,0.0251,200,MUS,Sub-Saharan Africa
28,Mauritius,1960,MF,25,999,47.6,44.4,10.3,6.7,4.9,1.3,0.5,2.6444,2.121,0.487,0.0364,228,MUS,Sub-Saharan Africa
28,Mauritius,1965,MF,25,999,40.6,48.2,16,10.1,7.5,1.1,0.5,3.3153,2.5999,0.6839,0.0315,260,MUS,Sub-Saharan Africa
28,Mauritius,1970,MF,25,999,36,50.9,18.3,11.9,9,1.2,0.6,3.6995,2.862,0.8018,0.0357,300,MUS,Sub-Saharan Africa
28,Mauritius,1975,MF,25,999,29.9,52.2,10.8,16.2,12.3,1.6,0.7,4.1046,2.9634,1.0948,0.0464,354,MUS,Sub-Saharan Africa
28,Mauritius,1980,MF,25,999,26.6,52,7.9,19,14.4,2.4,0.9,4.4618,3.0814,1.3137,0.0667,416,MUS,Sub-Saharan Africa
28,Mauritius,1985,MF,25,999,23.9,52,6.8,20.6,15.8,3.6,1.9,4.8279,3.2167,1.5015,0.1096,476,MUS,Sub-Saharan Africa
28,Mauritius,1990,MF,25,999,18.3,48.7,6.1,31.1,23.9,1.9,1,5.703,3.624,2.022,0.057,544,MUS,Sub-Saharan Africa
28,Mauritius,1995,MF,25,999,13.6,47.9,8.8,36.2,23.9,2.1,1,6.2515,3.9997,2.1886,0.0632,610,MUS,Sub-Saharan Africa
28,Mauritius,2000,MF,25,999,12.3,48.6,10.1,36.5,17.8,2.6,1.3,6.1732,4.106,1.9891,0.0781,666,MUS,Sub-Saharan Africa
28,Mauritius,2005,MF,25,999,8.5,46.4,10.4,42.2,21.2,2.6,1.2,6.763,4.3925,2.2946,0.0759,740,MUS,Sub-Saharan Africa
28,Mauritius,2010,MF,25,999,7.3,43.3,10,45.7,23.3,3.3,1.5,7.1811,4.5442,2.5398,0.0971,801,MUS,Sub-Saharan Africa
30,Mozambique,1950,MF,25,999,92.5,7.4,2.3,0.1,0,0,0,0.2507,0.2478,0.0028,0,2537,MOZ,Sub-Saharan Africa
30,Mozambique,1955,MF,25,999,87.2,12.4,4,0.3,0.1,0,0,0.4374,0.426,0.0107,0,2734,MOZ,Sub-Saharan Africa
30,Mozambique,1960,MF,25,999,82.8,16.7,5.5,0.5,0.2,0,0,0.6005,0.5818,0.0175,0.0012,2973,MOZ,Sub-Saharan Africa
30,Mozambique,1965,MF,25,999,79,20.3,7.1,0.6,0.3,0.1,0,0.7456,0.7207,0.0232,0.0017,3261,MOZ,Sub-Saharan Africa
30,Mozambique,1970,MF,25,999,75.8,23.3,8.7,0.8,0.3,0.1,0,0.8723,0.8422,0.0281,0.002,3598,MOZ,Sub-Saharan Africa
30,Mozambique,1975,MF,25,999,77.7,21.4,8.6,0.8,0.3,0.1,0,0.8237,0.7931,0.0289,0.0017,3994,MOZ,Sub-Saharan Africa
30,Mozambique,1980,MF,25,999,81,18.1,7.8,0.8,0.4,0.1,0.1,0.7263,0.6915,0.0316,0.0032,4518,MOZ,Sub-Saharan Africa
30,Mozambique,1985,MF,25,999,79.4,19.1,8.7,1.4,0.6,0.1,0.1,0.8225,0.7674,0.0515,0.0036,4830,MOZ,Sub-Saharan Africa
30,Mozambique,1990,MF,25,999,80.2,17.7,8.5,1.7,0.8,0.2,0.1,0.8221,0.7472,0.0679,0.007,4560,MOZ,Sub-Saharan Africa
30,Mozambique,1995,MF,25,999,81.9,15.2,7.7,2.1,1,0.4,0.2,0.8001,0.6951,0.0924,0.0126,5660,MOZ,Sub-Saharan Africa
30,Mozambique,2000,MF,25,999,80.1,17.2,9.1,2.2,1.1,0.3,0.2,0.8919,0.7861,0.095,0.0108,6455,MOZ,Sub-Saharan Africa
30,Mozambique,2005,MF,25,999,76.7,20.2,11.2,2.6,1.4,0.4,0.3,1.0697,0.9357,0.1207,0.0133,7072,MOZ,Sub-Saharan Africa
30,Mozambique,2010,MF,25,999,74.5,21.8,12.6,3.1,1.6,0.5,0.3,1.2051,1.0374,0.1515,0.0163,7728,MOZ,Sub-Saharan Africa
141,Namibia,1950,MF,25,999,60.3,26.7,4.3,11.3,5.3,1.8,1.2,2.5899,1.9968,0.5334,0.0597,206,NAM,Sub-Saharan Africa
141,Namibia,1955,MF,25,999,58.1,27.8,5.3,12,6,2,1.3,2.7867,2.1416,0.5803,0.0648,222,NAM,Sub-Saharan Africa
141,Namibia,1960,MF,25,999,55,30.1,6.4,12.8,6.7,2.1,1.4,3.0141,2.3221,0.6229,0.0691,243,NAM,Sub-Saharan Africa
141,Namibia,1965,MF,25,999,52.6,32,7.8,13.4,7.4,2,1.3,3.1886,2.4717,0.6502,0.0667,270,NAM,Sub-Saharan Africa
141,Namibia,1970,MF,25,999,49.1,34.2,9,14.6,8.4,2,1.3,3.4498,2.6763,0.708,0.0655,298,NAM,Sub-Saharan Africa
141,Namibia,1975,MF,25,999,45.7,35.2,10.3,17,10,2.1,1.3,3.8141,2.9301,0.8163,0.0677,333,NAM,Sub-Saharan Africa
141,Namibia,1980,MF,25,999,41.3,36.3,11.5,20.1,12,2.3,1.4,4.2675,3.2369,0.9567,0.0739,352,NAM,Sub-Saharan Africa
141,Namibia,1985,MF,25,999,36.8,35.7,12.6,25,14.8,2.5,1.6,4.8669,3.6137,1.1706,0.0827,386,NAM,Sub-Saharan Africa
141,Namibia,1990,MF,25,999,30.9,35.6,13.9,30.8,18.1,2.8,1.8,5.5923,4.0781,1.423,0.0912,500,NAM,Sub-Saharan Africa
141,Namibia,1995,MF,25,999,27.1,41.9,17.7,28.3,16.4,2.7,1.7,5.6602,4.2587,1.3134,0.088,595,NAM,Sub-Saharan Africa
141,Namibia,2000,MF,25,999,25.9,46.4,20.9,24.9,14.3,2.8,1.8,5.5593,4.2945,1.173,0.0918,706,NAM,Sub-Saharan Africa
141,Namibia,2005,MF,25,999,22.1,47.3,22.2,28,16.2,2.5,1.6,5.9516,4.5758,1.2925,0.0833,760,NAM,Sub-Saharan Africa
141,Namibia,2010,MF,25,999,20.9,45.6,22.4,31.4,17.8,2.1,1.3,6.1893,4.7218,1.3999,0.0675,811,NAM,Sub-Saharan Africa
31,Niger,1950,MF,25,999,91.4,8.4,2.6,0.2,0.1,0.1,0.1,0.3625,0.3451,0.0144,0.003,965,NER,Sub-Saharan Africa
31,Niger,1955,MF,25,999,91.1,8.6,2.8,0.2,0.1,0.1,0.1,0.377,0.3588,0.0151,0.0031,1094,NER,Sub-Saharan Africa
31,Niger,1960,MF,25,999,90.9,8.8,2.9,0.2,0.1,0.1,0.1,0.3895,0.3686,0.0171,0.0039,1218,NER,Sub-Saharan Africa
31,Niger,1965,MF,25,999,90.8,8.9,3.1,0.2,0.1,0.1,0.1,0.4034,0.3803,0.0187,0.0044,1364,NER,Sub-Saharan Africa
31,Niger,1970,MF,25,999,90.9,8.7,3.2,0.2,0.1,0.2,0.1,0.4128,0.3827,0.0246,0.0055,1534,NER,Sub-Saharan Africa
31,Niger,1975,MF,25,999,91,8.4,3.4,0.4,0.2,0.2,0.1,0.4305,0.3891,0.035,0.0065,1735,NER,Sub-Saharan Africa
31,Niger,1980,MF,25,999,90.9,8.3,3.6,0.5,0.2,0.3,0.2,0.461,0.4051,0.0471,0.0087,2006,NER,Sub-Saharan Africa
31,Niger,1985,MF,25,999,89.9,8.8,4.1,0.8,0.4,0.4,0.2,0.5431,0.4593,0.0716,0.0122,2316,NER,Sub-Saharan Africa
31,Niger,1990,MF,25,999,88.4,9.7,4.7,1.4,0.7,0.5,0.3,0.6811,0.5491,0.1148,0.0172,2689,NER,Sub-Saharan Africa
31,Niger,1995,MF,25,999,86,11,5.7,2.2,1.1,0.7,0.4,0.8681,0.6763,0.17,0.0219,3156,NER,Sub-Saharan Africa
31,Niger,2000,MF,25,999,83,13.1,7,3,1.5,0.8,0.5,1.0876,0.8352,0.2245,0.0279,3727,NER,Sub-Saharan Africa
31,Niger,2005,MF,25,999,80.2,15.3,8.6,3.6,1.9,1,0.6,1.289,0.9886,0.268,0.0325,4413,NER,Sub-Saharan Africa
31,Niger,2010,MF,25,999,78.2,16.8,9.8,4,2.1,1.1,0.7,1.4377,1.1017,0.2998,0.0362,5226,NER,Sub-Saharan Africa
142,R?nion,1950,MF,25,999,51.3,35.9,9.6,5.1,1.7,7.7,5,2.8237,1.7777,0.7929,0.2531,105,REU,Sub-Saharan Africa
142,R?nion,1955,MF,25,999,57.5,29.2,7.7,4.3,1.5,9,5.9,2.7303,1.5873,0.8451,0.298,117,REU,Sub-Saharan Africa
142,R?nion,1960,MF,25,999,48.9,40,10.7,6.4,2.2,4.7,3.1,2.6336,1.823,0.6535,0.1572,129,REU,Sub-Saharan Africa
142,R?nion,1965,MF,25,999,46.5,45.4,12.4,7.6,2.6,0.5,0.3,2.2835,1.85,0.417,0.0165,143,REU,Sub-Saharan Africa
142,R?nion,1970,MF,25,999,41.1,48.8,14.5,9.6,3.1,0.5,0.3,2.6137,2.0863,0.5118,0.0156,171,REU,Sub-Saharan Africa
142,R?nion,1975,MF,25,999,36.1,50.9,17.8,12.5,3.8,0.6,0.3,3.0389,2.3693,0.6517,0.0179,186,REU,Sub-Saharan Africa
142,R?nion,1980,MF,25,999,28.9,52.4,23.6,18,4.8,0.7,0.4,3.7675,2.8333,0.9118,0.0224,208,REU,Sub-Saharan Africa
142,R?nion,1985,MF,25,999,22.3,52.5,29.8,24.3,5.6,0.9,0.6,4.549,3.3167,1.2031,0.0292,250,REU,Sub-Saharan Africa
142,R?nion,1990,MF,25,999,17.1,50.6,33.5,31.2,6.2,1.1,0.7,5.2636,3.7176,1.5093,0.0367,296,REU,Sub-Saharan Africa
142,R?nion,1995,MF,25,999,12.9,48,35.5,37.7,6.2,1.4,0.9,5.878,4.0413,1.7916,0.0451,349,REU,Sub-Saharan Africa
142,R?nion,2000,MF,25,999,9.7,45.4,36.3,43.4,6,1.6,1,6.3707,4.2896,2.028,0.0531,397,REU,Sub-Saharan Africa
142,R?nion,2005,MF,25,999,7.3,42.8,36.1,48.1,5.7,1.8,1.2,6.7522,4.468,2.2237,0.0605,440,REU,Sub-Saharan Africa
142,R?nion,2010,MF,25,999,5,40.1,35.3,52.8,5.2,2.1,1.3,7.1152,4.6304,2.4163,0.0685,480,REU,Sub-Saharan Africa
33,Rwanda,1950,MF,25,999,96.2,3.5,0.6,0.3,0.1,0.1,0.1,0.1882,0.1692,0.0161,0.0029,741,RWA,Sub-Saharan Africa
33,Rwanda,1955,MF,25,999,94,5.6,0.9,0.3,0.1,0.1,0.1,0.2781,0.2555,0.0196,0.003,853,RWA,Sub-Saharan Africa
33,Rwanda,1960,MF,25,999,92.3,7.3,1.1,0.4,0.2,0.1,0.1,0.3508,0.3252,0.0225,0.0031,982,RWA,Sub-Saharan Africa
33,Rwanda,1965,MF,25,999,88.3,10.8,1.5,0.7,0.3,0.1,0.1,0.5377,0.4933,0.0398,0.0046,1076,RWA,Sub-Saharan Africa
33,Rwanda,1970,MF,25,999,85.1,13.7,1.8,1,0.4,0.2,0.1,0.688,0.6282,0.0541,0.0057,1252,RWA,Sub-Saharan Africa
33,Rwanda,1975,MF,25,999,79.9,18.3,2.8,1.6,0.7,0.2,0.2,0.9601,0.8683,0.0838,0.008,1441,RWA,Sub-Saharan Africa
33,Rwanda,1980,MF,25,999,77,20.8,4,2,0.9,0.3,0.1,1.1411,1.029,0.1046,0.0076,1656,RWA,Sub-Saharan Africa
33,Rwanda,1985,MF,25,999,69.9,27.1,5.6,2.8,1.3,0.3,0.2,1.5127,1.3617,0.1408,0.0103,1922,RWA,Sub-Saharan Africa
33,Rwanda,1990,MF,25,999,65.4,31,8.1,3.3,1.6,0.3,0.2,1.7549,1.5693,0.1745,0.0111,2227,RWA,Sub-Saharan Africa
33,Rwanda,1995,MF,25,999,62.3,33.8,11.2,3.6,1.8,0.4,0.3,1.9691,1.7516,0.2042,0.0132,1700,RWA,Sub-Saharan Africa
33,Rwanda,2000,MF,25,999,59.5,35.4,15.2,4.7,2.4,0.5,0.3,2.2569,1.9709,0.2698,0.0162,2524,RWA,Sub-Saharan Africa
33,Rwanda,2005,MF,25,999,56.5,37.1,21.1,5.7,3,0.9,0.5,2.7928,2.4281,0.338,0.0267,2954,RWA,Sub-Saharan Africa
33,Rwanda,2010,MF,25,999,53.2,39.1,27,6.3,3.4,1.4,0.7,3.3454,2.9018,0.4013,0.0422,3551,RWA,Sub-Saharan Africa
34,Senegal,1950,MF,25,999,59,40.3,12.7,0.5,0.2,0.1,0.1,1.67,1.629,0.0368,0.0042,1087,SEN,Sub-Saharan Africa
34,Senegal,1955,MF,25,999,58.4,40.7,13.1,0.7,0.3,0.2,0.1,1.7188,1.6654,0.048,0.0054,1204,SEN,Sub-Saharan Africa
34,Senegal,1960,MF,25,999,58.1,40.8,13.5,0.9,0.4,0.2,0.1,1.7652,1.6962,0.0619,0.0071,1340,SEN,Sub-Saharan Africa
34,Senegal,1965,MF,25,999,57.6,40.9,14.4,1.2,0.5,0.3,0.2,1.8387,1.7465,0.0824,0.0097,1497,SEN,Sub-Saharan Africa
34,Senegal,1970,MF,25,999,57.1,40.7,15.1,1.7,0.7,0.5,0.3,1.9425,1.8053,0.1208,0.0163,1687,SEN,Sub-Saharan Africa
34,Senegal,1975,MF,25,999,56,40.8,16.2,2.5,1,0.8,0.5,2.1201,1.9072,0.1869,0.0259,1966,SEN,Sub-Saharan Africa
34,Senegal,1980,MF,25,999,53.7,41.2,17.6,4,1.8,1.1,0.6,2.3859,2.0658,0.2861,0.034,2131,SEN,Sub-Saharan Africa
34,Senegal,1985,MF,25,999,50.4,42.8,19.4,5.3,2.5,1.5,0.9,2.7111,2.2729,0.3899,0.0483,2375,SEN,Sub-Saharan Africa
34,Senegal,1990,MF,25,999,47.4,44.1,21.3,6.7,3.2,1.8,1.2,3.0173,2.4698,0.4883,0.0592,2726,SEN,Sub-Saharan Africa
34,Senegal,1995,MF,25,999,44.6,45.4,23.1,7.9,3.9,2.1,1.4,3.3133,2.6585,0.5843,0.0706,3128,SEN,Sub-Saharan Africa
34,Senegal,2000,MF,25,999,40.8,47.5,25.3,9.2,4.7,2.5,1.6,3.6545,2.8868,0.6851,0.0826,3600,SEN,Sub-Saharan Africa
34,Senegal,2005,MF,25,999,36.3,50.1,28,10.8,5.6,2.8,1.8,4.041,3.1565,0.7938,0.0906,4196,SEN,Sub-Saharan Africa
34,Senegal,2010,MF,25,999,31.3,53.8,31.3,11.3,6.1,3.6,2.3,4.451,3.4457,0.8872,0.1181,4969,SEN,Sub-Saharan Africa
36,Sierra Leone,1950,MF,25,999,95.1,3.1,2.9,1.5,0.8,0.2,0.1,0.4413,0.3308,0.1041,0.0065,815,SLE,Sub-Saharan Africa
36,Sierra Leone,1955,MF,25,999,94.9,3.2,2.9,1.6,0.8,0.2,0.1,0.4661,0.3452,0.1136,0.0073,878,SLE,Sub-Saharan Africa
36,Sierra Leone,1960,MF,25,999,94.6,3.2,2.9,1.8,0.9,0.3,0.2,0.4947,0.36,0.1262,0.0085,948,SLE,Sub-Saharan Africa
36,Sierra Leone,1965,MF,25,999,94.4,3.3,2.9,2,0.9,0.3,0.2,0.5275,0.378,0.139,0.0105,1024,SLE,Sub-Saharan Africa
36,Sierra Leone,1970,MF,25,999,93.3,4,3.5,2.4,1,0.3,0.2,0.6149,0.4472,0.1585,0.0093,1117,SLE,Sub-Saharan Africa
36,Sierra Leone,1975,MF,25,999,91.7,5,4.3,3,1.1,0.3,0.2,0.7591,0.5565,0.193,0.0096,1214,SLE,Sub-Saharan Africa
36,Sierra Leone,1980,MF,25,999,89,6.6,5.9,4,1.3,0.3,0.2,1.0004,0.7409,0.2486,0.0109,1320,SLE,Sub-Saharan Africa
36,Sierra Leone,1985,MF,25,999,85.7,8.6,7.8,5.2,1.5,0.4,0.2,1.2994,0.9681,0.3188,0.0126,1449,SLE,Sub-Saharan Africa
36,Sierra Leone,1990,MF,25,999,82.1,10.7,9.9,6.6,1.6,0.6,0.4,1.6483,1.225,0.4038,0.0195,1630,SLE,Sub-Saharan Africa
36,Sierra Leone,1995,MF,25,999,78.1,12.7,11.9,8.6,1.6,0.7,0.5,2.0439,1.5089,0.5106,0.0244,1644,SLE,Sub-Saharan Africa
36,Sierra Leone,2000,MF,25,999,73.6,15.4,14.7,10.1,1.5,0.8,0.6,2.4453,1.8215,0.595,0.0287,1759,SLE,Sub-Saharan Africa
36,Sierra Leone,2005,MF,25,999,68.2,19.6,18.9,11.2,1.3,1,0.7,2.9002,2.2042,0.6608,0.0352,2110,SLE,Sub-Saharan Africa
36,Sierra Leone,2010,MF,25,999,65.1,20,19.5,13.5,1.2,1.3,0.9,3.26,2.4232,0.7924,0.0443,2314,SLE,Sub-Saharan Africa
38,South Africa,1950,MF,25,999,52.9,20.4,12.7,23.8,5.5,3,0.4,3.9817,3.0309,0.8831,0.0677,5880,ZAF,Sub-Saharan Africa
38,South Africa,1955,MF,25,999,50.7,21.7,13.3,24.6,5.8,3.1,0.4,4.1486,3.163,0.9149,0.0707,6466,ZAF,Sub-Saharan Africa
38,South Africa,1960,MF,25,999,49.5,23.3,14.2,24.1,5.7,3.1,0.4,4.1863,3.2165,0.9,0.0699,7157,ZAF,Sub-Saharan Africa
38,South Africa,1965,MF,25,999,45.7,24.6,7.9,26.3,6.3,3.5,0.4,4.2859,3.2204,0.9877,0.0778,7967,ZAF,Sub-Saharan Africa
38,South Africa,1970,MF,25,999,42.1,26.7,5.3,27.4,6.7,3.7,0.4,4.4175,3.297,1.0375,0.083,8803,ZAF,Sub-Saharan Africa
38,South Africa,1975,MF,25,999,36.9,33.1,9.2,27.5,8.3,2.5,0.3,4.665,3.585,1.0231,0.0569,9898,ZAF,Sub-Saharan Africa
38,South Africa,1980,MF,25,999,32,39.8,11.8,26.8,10,1.3,0.2,4.7879,3.773,0.985,0.0299,11285,ZAF,Sub-Saharan Africa
38,South Africa,1985,MF,25,999,24.8,46.4,4.8,26.5,5.9,2.3,0.2,4.7835,3.808,0.925,0.0505,13097,ZAF,Sub-Saharan Africa
